Species,spore_type,phylum,class,order,guild,Life_style,simpleFunct,host.assoc,log10.sporeVolume,log10.sporeAspectRatio,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd,geo_extent_m,geo_extent_prop,geo_area_m,geo_area_prop
Aspergillus_bicephalus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.673241131749815,0.05115252244738129,85,215.16470588235293,26.272058806680384,636.2398039215686,420.0396762619417,113.29631951880862,24939.034117647057,0.8723333360517725,102.74759260982637,1.4525068239733392,135.54703666051822,71.07916816107513,8.424330055999938,808.0626094716282,0.12802979970777897,11941732.208290547,0.5970866104145274,257238179208.28296,0.0017342757116640569
Aspergillus_biplanus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.351202755361317,0,19,316.42105263157896,21.984210530061784,2340.0964912280697,239.43371898855358,74.96967820530509,23525.14473684211,1.7955263128928964,338.1980543654978,5.612700550610446,1771.3110493463269,189.59743648453295,42.97323076133555,2849.860114452307,0.6959704981594089,18802104.015581306,0.9401052007790653,10924774820023.67,0.07365380863788996
Aspergillus_brasiliensis,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen,Human,Human,yes,1.5731429124467684,0,295,309.2135593220339,17.220502918375164,694.0784122632103,768.0910487318503,95.54943634485618,23277.419618644068,0.58545014009027,714.1895353003474,7.2423808445838835,363.5246016147187,322.5886061168277,27.433030223400817,2084.142931624074,0.38147323923023824,18722003.784882426,0.9361001892441213,18258064877220.22,0.12309416337810104
Aspergillus_brevistipitatus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.8864968754040876,0,246,348.3943089430894,23.106556297375235,536.0689024390243,545.4795764875646,102.81329090883122,25288.408265582657,0.7117845578386692,582.1834368048687,6.990316461700645,194.34903241267457,228.952953936972,14.836333945301256,1838.1997873293726,0.25806228665110914,18287301.513674263,0.9143650756837132,5632796047310.704,0.03797578339138589
Aspergillus_brunneouniseriatus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,2.428268583286321,0,2,125,24.1328125397364,1968.625,85.91064804359675,59.9830368723522,20514.75,2.45000001788139,162.63455967290594,0.40143046843191676,91.39355146836127,0.5074561559483673,2.1821320839590825,202.58609280994585,0.05656853069380653,6221881.542845719,0.31109407714228593,29956450659.67777,2.0196358466942924e-4
Aspergillus_caesiellus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen,Human,Human,yes,1.6909110196987398,0.09354332167857222,18,314.6666666666667,21.134429009424313,2309.9527777777776,311.76227599403836,22.211413159245218,18936.41574074074,1.8914814972215233,521.7334230293113,7.193209439988973,868.8047811335917,402.17171196134353,15.718216425517891,2415.0235446995807,1.058336467082843,18945926.69794316,0.9472963348971579,11368423236319.932,0.07664484470908627
Aspergillus_caespitosus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen,Human,Human,yes,1.6786361636365212,0,17,778.8235294117648,19.914460796935884,660.1470588235294,208.21032409417617,86.10287640705035,23367.75,1.0270588170079626,292.1115444684867,1.2945958249732028,740.148148487557,71.83808398979974,33.70504365095562,1379.5741473820826,0.5083914884881598,19076027.940466627,0.9538013970233313,3352376869.149822,2.260141087300825e-5
Aspergillus_calidoustus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen,Human,Human,yes,1.351202755361317,0,181,278.9889502762431,14.40039748603583,705.1752302025783,850.5576031811903,69.75824540811841,23235.521362799263,0.5419558021889976,427.2578325002139,4.290483033863196,349.04601453708284,284.6101220657474,36.262186387777525,2579.653954863031,0.39498395760444854,17291090.24813299,0.8645545124066495,16136865432647.81,0.10879323539128546
Aspergillus_candidus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen,Human,Human,yes,1.1503623864694774,0,40,410.325,15.839409715335865,1049.5712500000002,701.8370935633425,77.10377410375999,22488.841666666667,0.7617666651308534,793.635496889521,5.687588301806641,1131.5589379572978,370.8163969748638,35.17620458326072,2536.3807736424646,0.6975493980983607,12142378.312137924,0.6071189156068962,25512924580024.65,0.17200574801467472
Aspergillus_caninus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.6019073799654493,0,2,633,13.77256946017344,863.041666666665,962.4822874372305,73.8584268549894,22747.66666666665,0.4550000131130215,791.9595949289333,5.939206001055609,915.4086538110823,172.20920809102574,31.720312727520643,397.8654155476548,0.38890873808197085,NA,NA,NA,NA
Aspergillus_capensis,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.1503623864694774,0,25,426.2,14.355411154611257,566.7106666666667,666.6263744900626,56.793037598187624,24695.846666666668,0.6275799930095671,519.0534654541862,3.312422360328767,245.96603635235678,316.05438714414186,34.78444656987519,2249.2110670250104,0.2618130976038557,13520269.22197236,0.6760134610986179,46038265222475.45,0.3103856722521705
Aspergillus_carbonarius,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,2.428268583286321,0,88,346.96590909090907,23.383019295300958,1674.4488636363642,241.94005301925915,78.86358527179927,22768.016666666666,1.856223464294365,234.88111195982935,3.4511165772576726,668.880671309017,198.39305678769375,21.29306133616193,2929.3029121118157,0.6028345237422197,18702737.750768222,0.9351368875384111,29864121183878.84,0.20134110799103888
Aspergillus_carneus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.9639186662229442,0,26,309.15384615384613,16.342956740353422,669.6538461538462,776.844356252988,89.2896022407511,21879.414743589747,0.477499997959687,387.27444452818645,2.4530263825044467,434.2918850856899,318.77274155061434,23.628835657539277,2304.362698035215,0.12550696723669982,11938278.066864403,0.5969139033432201,3303583808232.1865,0.022272452626189515
Aspergillus_cervinus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.1503623864694774,0,156,311.90384615384613,15.71564937490013,1243.1792556980058,590.2091790967363,30.54330187883957,22943.71622150997,0.920519231227983,507.35726139948866,6.959932108806531,575.4426540684209,300.23643965027964,24.510317422930708,2887.1169897384702,0.5830815289565644,18615332.858907312,0.9307666429453656,19671048303307.82,0.13262036529878657
Aspergillus_clavatus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen,Human,Human,yes,1.2472723994775339,0.09691001300805642,97,53.88659793814433,13.954775937679393,639.6823024054983,1032.3580555249623,103.73777897595237,22626.85034364261,0.3625721622373641,31.086866294526146,2.023081262545455,316.41994576270383,156.594104692618,19.836983423616815,1279.8874408584684,0.33801315398271137,15223081.835267324,0.7611540917633662,149283490814.88293,0.0010064553133967268
Aspergillus_collinsii,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.9128186483266031,0,122,361.9754098360656,14.438363516957883,656.2362021857924,908.5330709763477,97.18724283247685,22426.100956284154,0.4383934421342661,933.1074226477056,6.139973802438331,240.93688768255328,272.37513840565197,22.510008080806863,1820.0480772281653,0.3732718438604443,9957267.176358981,0.4978633588179491,2718734310171.269,0.018329452086426307
Aspergillus_conicus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.559864294565084,0,23,397.9130434782609,11.552575516646078,920.9913043478259,527.8301168641017,27.081119342441962,20479.081884057974,0.7236014514297681,629.53495917394,3.7703664202219622,679.4802954581521,251.57651939939623,13.737675536758866,3168.8789057473773,0.2665931247172222,16890043.67454211,0.8445021837271055,11724853111668.906,0.07904786154597915
Aspergillus_conjunctus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.3899136507707452,0,8,335.875,25.095746475789312,2331.5625,200.7056971161166,66.7677304291382,19442.447916666664,2.061458334326745,105.0053570062023,0.44169627031285297,87.50446417183525,57.36703829815931,8.208562321432666,576.1447127542771,0.15968829771474152,NA,NA,NA,NA
Aspergillus_conversis,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.8596323474453083,0,337,214.56379821958458,25.60897688887082,525.1981206726014,460.3325520611191,104.51945375590174,25713.05202769535,0.7770232467074775,175.14316319543283,2.19663351099258,158.21716079491057,58.51253568657893,15.766380049090502,955.890291754781,0.1314230622586141,10592224.2578995,0.529611212894975,476267038459.0885,0.0032109477668047976
Aspergillus_croceus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.1503623864694774,0,1,43,18.3197916249434,443.75,509.550437102626,70.5621514114616,27012.75,1.09250003099442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus_crustosus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.304355899315199,0,15,979.9333333333333,9.582606476396329,593.2566666666664,732.6538498345922,59.193333895703766,23849.695555555554,0.4852777754101486,1537.6213757743144,5.690975327694171,305.9607054602173,268.7996379388721,41.812248464226776,1577.9816554507725,0.2729037823313256,13834536.490627093,0.6917268245313547,5980665478052.028,0.040321086512492936
Aspergillus_deflectus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.3029257303042152,0,57,121.6842105263158,14.971801886565403,686.0312865497076,924.0075108262994,79.97009602899058,22327.212573099416,0.43864912406394363,121.14942926207418,2.869197982902672,158.51161685904165,191.5710301882278,27.773708722763143,2241.8724349250983,0.2020077787591992,8370860.472137761,0.41854302360688805,157792247610.551,0.0010638205547951873
Aspergillus_diversus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.404776083761119,0,27,251.11111111111111,23.781455790674606,1568.04012345679,145.47118660664816,65.46777972350678,23135.624691358025,2.0533209721247356,281.93075163583825,4.257917067745476,571.145461815594,150.86830083711538,27.406944187700113,3184.208723594279,0.6642560115076941,18797347.942768,0.9398673971384,23364821328330.074,0.1575234370800134
Aspergillus_duricaulis,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.2745404419441526,0,4,57.5,19.02390625601015,654.1875,415.57068371921196,84.3811234931129,30158.025,1.127749997377395,18.375708603116962,0.8013914503483813,109.01405394871495,47.015269520585186,1.3025799841391072,136.44562103636716,0.022366247916210086,188670.2182737097,0.009433510913685486,5014923530.927306,3.3810144754980954e-5
Aspergillus_eburneocremeus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.351202755361317,0,5,250,25.88694454299078,1741.433333333334,76.8031792857127,91.26960569878044,23782,2.322666597366332,42,0.19454500702663266,27.099956437027924,0.4349035962658278,1.4442867029522644,110.77680262582054,0.025099776858989477,2902.73899414283,1.4513694970714152e-4,403463171.00530285,2.7201109111369736e-6
Aspergillus_elegans,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.5251785962943774,0,18,1567,13.973784723387231,1036.9416666666666,508.6363340612978,74.13233966018662,22471.605555555554,1.2859722345343056,1983.3760581985691,11.964441298756745,840.3870119054743,426.3575458915228,22.898135517571763,2548.197327921475,1.1422324526511112,9530737.238581907,0.47653686192909533,4018237221154.131,0.02709057900269764
Aspergillus_flaschentraegeri,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,2.053452373461421,0,122,281,17.53201561113798,862.3864754098361,474.92759502299043,66.51135739344649,25003.16666666666,1.0683797733583402,400.08577592707985,5.163980176539661,818.5144174657646,320.32485605677215,28.292393758496104,2583.439026572415,0.6119647582943433,19365184.65755885,0.9682592328779426,39523524452784.86,0.26646390014417465
Aspergillus_floccosus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.6856565065122481,0,11,374.09090909090907,18.0302651404883,594.0727272727273,588.1467245056979,71.49352821184304,24029.013636363637,0.6693181761286471,368.66229927820245,2.3953341198910634,468.6172432612976,297.5797238877323,38.676526023126506,1791.6278441812226,0.28496509903383715,18711589.077586338,0.9355794538793168,15222528606885.625,0.10262886214746991
Aspergillus_flocculosus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,0.7755461766445776,0,9,144.44444444444446,20.399999997682045,841.2962962962963,386.27744220083264,64.20708893656233,25226.398148148146,1.4625925791484358,138.12956880327172,4.017514239777848,616.1332280495755,205.2162229247562,17.729628345822483,2866.7268836873614,0.6768525703890133,18299460.32678304,0.914973016339152,24457205809834.766,0.16488819094315738
Aspergillus_foetidus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,NA,NA,NA,NA,1.6786361636365212,0,9,303.55555555555554,20.91062500554102,1720.4,546.6326164588521,110.48436998744876,23751.094444444443,1.0686666498581572,313.4693410491332,5.375407340064969,1705.5735369663778,382.97048198551175,19.16355551885827,1099.7313261214201,0.7394246187433561,14524790.251121491,0.7262395125560746,10243701037183.828,0.06906207298237549
Aspergillus_fumigatus,Mitospores,Ascomycota,Eurotiomycetes,Eurotiales,Human Pathogen-Undefined Saprotroph,Human,Human,yes,1.0369967038012782,0,358,1333.9692737430169,8.926712649391042,640.8546089385475,896.9527604631029,91.8725372355814,21985.401815642457,0.33075744879173613,1757.578728776828,8.216257023941594,441.7991240657092,261.97842046228334,28.106910509227863,2291.2767866228783,0.34182425442117925,19103966.558553908,0.9551983279276954,41085047367427.195,0.27699154138470117
